,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
5343,SR67EE,2018,430.8333333333333,Q49,00N,440788.0,562201.0,E01008687,E02001785,C1,E12000001,E08000023,60.0,6.326054296596461,0.4782403903188525,7.63710140369536,7.719530229634679,1.6754055378308996,6.290690617301702,0.0826814485592223,0.0,0.04662147906055231,22.572602520241816,0.1745367597491823,1.7498219653879212,-0.7287778294021654,-0.7326180379434886,-0.2383611512601625,-0.14371204534762436,-1.0657266014247917,-0.07757956823376304,-0.3797795222259177,-0.5824269038928942,-0.33134500469085754
5344,SR68DZ,2018,786.75,Q49,00P,439635.0,559708.0,E01008722,E02001791,A1,E12000001,E08000024,13.0,5.936550660038402,0.621427369297471,8.014419388288536,8.09463921131699,0.8309705958428526,7.612186054966432,0.44978096803453577,0.0003743299493905909,0.08759762105780161,23.545929189446074,-0.049334843080952796,2.707425002924726,-0.50806115004855,-0.5142667635623751,-1.2377069246870513,0.9296224983585925,-0.11196033443147223,-0.07696031966032398,-0.09985266508599633,-0.21159505041362744,1.8550500771036058
5345,SR77JE,2018,1274.5833333333333,Q45,00D,442781.0,549199.0,E01020784,E02004321,C1,E12000001,E06000047,41.0,7.282098237229559,0.22370673184592138,8.523983168836585,8.620450239418895,1.6686462244290021,7.745250088398051,0.17786856389620467,0.0008383202019458784,0.05730116377070161,25.718858405419578,0.7240337843646812,0.04755681357246472,-0.209985706645808,-0.20819169291282338,-0.2463604546328427,1.0376987122722954,-0.8184196591804247,-0.07619274735559053,-0.30682168797304804,0.6162784622863563,-0.6380351894847407
5346,SR78LF,2018,708.5833333333334,Q45,00D,441917.0,549308.0,E01020749,E02004322,C1,E12000001,E06000047,-65.0,7.001584446413535,0.23168044768589904,8.712075224192235,8.936382122931274,2.496161516232903,8.45330789600262,0.2339478049920342,0.0,0.1561322629714388,27.353064234258266,0.5628053231341792,0.10088327218821738,-0.0999590035305112,-0.02428746040639452,0.7329617739848033,1.6127918092154618,-0.6727194182423961,-0.07757956823376304,0.36833896987520237,1.2389014681578785,0.25744111831504524
5347,SR79AB,2018,628.5833333333334,Q45,00D,439726.0,547079.0,E01033198,E02004323,D1,E12000001,E06000047,-64.0,7.647123599538973,0.10622941532511711,8.705042378850983,8.808094867258095,1.9299992661311167,6.366389881870894,0.13793396138765593,0.0,0.03194526070737161,24.99577099151185,0.9338362233251665,-0.738105653395244,-0.10407295074085235,-0.09896358689493102,0.06293756776112719,-0.08222818904400227,-0.9221742944708201,-0.07757956823376304,-0.48003951445702847,0.34078632340748144,-1.38302639412662
5348,SR84LD,2018,616.25,Q45,00D,444309.0,541194.0,E01020767,E02004327,C1,E12000001,E06000047,57.0,7.876072754176533,0.20835774361347312,7.8089107416920145,7.90095162031263,1.7852016871077077,6.982815428206018,0.3282736497899446,0.0,0.07940951465153713,25.081672883206306,1.0654273290417753,-0.05509384544244444,-0.6282758970454262,-0.6270124838539463,-0.10842299704309197,0.4184400793789752,-0.42765015472911566,-0.07757956823376304,-0.15578938290552014,0.37351444924880156,-0.27769810612301415
5349,SR85TW,2018,1354.6666666666667,Q45,00D,443124.0,540544.0,E01020745,E02004325,C1,E12000001,E06000047,-103.0,7.169635955575283,0.18138676859916117,9.25805458881605,9.2950388354079,1.6901327340166121,7.437566280028289,0.23060907707526826,0.00018095879206387122,0.07385190161388579,26.004550609494576,0.6593948211078544,-0.23546979710555693,0.2194181724217445,0.18448693332683025,-0.22093226416559136,0.7877942096536983,-0.6813938127668879,-0.07728021074441645,-0.19375599164418633,0.7251255461213473,-0.3440180578263629
5350,SS07AF,2018,1866.3333333333333,Q57,99G,587446.0,186359.0,E01015899,E02003288,C1,E12000006,E06000033,95.0,7.050890356178182,0.22784779724328186,7.44107733331386,7.482354826091658,1.8304457730159704,5.300155562457623,1.476474023969721,0.0,0.11716322449413592,23.368168338956437,0.5911444501974107,0.07525134858841125,-0.8434444598163856,-0.8706780528842497,-0.054878924223772885,-0.9482365717393795,2.5555048932725795,-0.07757956823376304,0.10212355927240957,-0.2793209103420472,2.375766630212798
5351,SS07HN,2018,167.66666666666666,Q57,99G,586902.0,186013.0,E01015855,E02003293,C1,E12000006,E06000033,122.0,10.619160785501952,0.042013272223822985,7.643315370433477,7.752476798175473,2.3085814308490713,6.26253919226044,0.9750202361950109,0.0,0.03969481994848533,27.95979171520577,2.6420480756505023,-1.1675691013382303,-0.7251428950495669,-0.7134398108717098,0.5109702904655904,-0.16657697252795461,1.2526709698745728,-0.07757956823376304,-0.42709871386310677,1.4700611429467274,1.5090318512182652
5352,SS08BU,2018,1399.25,Q57,99G,586708.0,185707.0,E01015855,E02003293,C1,E12000006,E06000033,122.0,6.7834268841666185,0.3706653301127962,8.393905518538558,8.466559602078204,1.7653233598253013,5.533864787156522,1.130902597234693,0.0,0.1145096138988368,24.050742560574136,0.4374168067102711,1.0303836117656486,-0.28607618789561323,-0.29777157081380157,-0.1319479856060953,-0.7584151187834688,1.6576710575658364,-0.07757956823376304,0.08399552579221659,-0.019264064322819928,2.8341158627864083
5353,SS118QS,2018,295.0833333333333,Q57,99E,576586.0,193058.0,E01021335,E02004430,C1,E12000006,E07000066,112.0,6.922386616768361,0.06084170362862792,11.303606044633463,11.307178950808385,1.1612337665278392,6.353117107347253,0.4977199396305141,0.0,0.01635176544378521,26.30247808471098,0.5172854783902132,-1.0416486912988023,1.4159880238741394,1.3557554976267825,-0.8468572720594884,-0.09300849670228906,0.012590561325474535,-0.07757956823376304,-0.5865658468104993,0.8386341977718986,0.17983743099940563
5354,SS11NX,2018,437.25,Q57,99G,587927.0,185829.0,E01015854,E02003293,C1,E12000006,E06000033,75.0,8.700386376258,0.38715812614016354,6.861060648024974,6.9255922604067175,1.762457704926077,4.945017498950736,1.1111402813965794,0.0,0.25228879109881885,23.831752248078274,1.5392108691412396,1.140683805861093,-1.182732174619284,-1.1947700412972753,-0.1353393423219812,-1.2366839931095785,1.6063263153253655,-0.07757956823376304,1.025228403584966,-0.10269811174621607,4.039099784381626
5355,SS120AG,2018,1636.0,Q57,99E,574587.0,193526.0,E01021331,E02004431,C1,E12000006,E07000066,-23.0,5.637050469386018,0.10210107549339269,10.077288843934236,10.162632329653496,1.3549400546452983,6.389178638229985,0.4933467242360683,0.0009195195524078968,0.10206663467679333,24.140168811196663,-0.22147595149724314,-0.7657150826257736,0.6986390730564632,0.6895138837978031,-0.6176157394191513,-0.06371888608981233,0.001228450779866004,-0.07605842045489866,-0.0010081836179517316,0.014806821965711186,-0.37351530361819807
5356,SS129NR,2018,1222.5,Q57,99E,575715.0,192287.0,E01021345,E02004430,C1,E12000006,E07000066,-41.0,5.14050215520933,0.1755125280248114,10.176183678278273,10.218081788240626,1.2850304537450339,6.277784064778977,0.6319375792556179,0.0,0.09821640863673366,23.7288485692544,-0.5068726886359649,-0.2747554266882529,0.7564887922135726,0.7217910633309149,-0.7003501937954232,-0.15419490307680364,0.3613032409085335,-0.07757956823376304,-0.02731084712259648,-0.14190382053388373,0.19657577355887104
5357,SS12AB,2018,1648.3333333333333,Q57,99G,588301.0,186034.0,E01015895,E02003288,C1,E12000006,E06000033,115.0,7.185960430381623,0.16297273173111299,8.01222904822107,8.089428131199819,1.9297616271483247,5.321041107393971,1.340199674042254,0.0,0.11484006281972442,24.029363701897108,0.6687774968963274,-0.35861882758262825,-0.5093424157344876,-0.5173001379683497,0.06265633412044481,-0.9312730800727527,2.2014486466094674,-0.07757956823376304,0.08625297423320348,-0.02740928631181081,2.0029805839542574
5358,SS12JJ,2018,245.5,Q57,99G,588483.0,185790.0,E01015852,E02003293,C1,E12000006,E06000033,83.0,7.239995277150062,0.13996812134492367,7.822117857377069,7.832647955440141,2.510718903497895,7.166803222229713,2.1608421041910875,0.0,0.06008871191171596,27.050975583853823,0.6998346337734771,-0.5124686045686708,-0.6205502363643237,-0.666772108384717,0.7501897008647098,0.567877186248532,4.333570933933827,-0.07757956823376304,-0.28777866556520987,1.1238074327338674,3.4888066209549433
5359,SS12TH,2018,448.5833333333333,Q57,99G,589488.0,185111.0,E01015841,E02003292,C1,E12000006,E06000033,26.0,8.39586213975064,0.1305621492989202,7.104000011431123,7.171666129796036,2.0179393943333794,5.251382410041928,1.2926166811106858,0.0,0.12524501353593895,24.26002890433159,1.364182133774442,-0.5753736778266533,-1.0406218810081798,-1.051530221413263,0.16701023347371438,-0.9878507147785136,2.077822623874335,-0.07757956823376304,0.1573339743156717,0.06047282691732866,1.8948552644907697
5360,SS131AJ,2018,594.4166666666666,Q57,99E,574054.0,189569.0,E01021303,E02004434,C1,E12000006,E07000066,105.0,7.198868339164139,0.1451291748204119,8.097971284886816,8.220662477309789,1.9311993522477484,4.594598743311027,0.40191536424101143,0.0,0.025061357869770182,22.492373451094124,0.6761964628753424,-0.4779526135178685,-0.45918646629672094,-0.44090850749560107,0.06435780859765708,-1.5212983356723484,-0.23632061230048482,-0.07757956823376304,-0.527066618334102,-0.6129937170259177,-1.083631457006477
5361,SS131PN,2018,926.5833333333334,Q57,99E,573823.0,189671.0,E01021302,E02004436,C1,E12000006,E07000066,-119.0,7.750179294210818,0.11706366036640718,8.860033886626653,8.910781725192878,2.1480396683316045,6.112209989873301,0.9850498740140458,0.0,0.05478015963309882,26.023324211989053,0.9930686447496067,-0.6656486043327962,-0.013408809827611274,-0.039189474871023686,0.3209772858504347,-0.28867616504204624,1.278729108647482,-0.07757956823376304,-0.3240438257995731,0.7322781805140753,1.1653362801599327
5362,SS133DW,2018,345.6666666666667,Q57,99E,573828.0,188239.0,E01021316,E02004441,C1,E12000006,E07000066,56.0,5.628059951480107,0.0699016618428718,9.452507621070113,9.548202283323251,0.9982059083850747,6.0804286119584345,0.6966466605397983,0.0,0.006694438205093919,23.021445077529535,-0.2266433529409251,-0.9810576824808009,0.3331658052456442,0.3318536032239817,-1.0397924443088102,-0.3144893837565115,0.529424787308788,-0.07757956823376304,-0.6525394873372252,-0.4114204754186228,-1.0765417004599447
5363,SS133HQ,2018,1459.5,Q57,99E,573747.0,188403.0,E01021316,E02004441,C1,E12000006,E07000066,56.0,7.534269618580205,0.11609573717251148,8.452597225358472,8.50688758782979,1.5063777824121487,6.341550461700312,0.7734443936466578,0.00021057596738599418,0.08739598348824856,24.778836157309012,0.8689721264806305,-0.6721218618677237,-0.25174377024302064,-0.2742966141689626,-0.43839689655024033,-0.10240306589551325,0.7289540248397142,-0.07723121548342442,-0.1012301439889664,0.2581354013717944,0.4730463158112676
5364,SS13AN,2018,227.25,Q57,99G,590232.0,184974.0,E01015891,E02003294,C1,E12000006,E06000033,93.0,5.045842324190278,0.17324293796075163,11.301547209887858,11.3416366646313,1.767207658799782,8.6099419811389,0.7322901379232917,0.0,0.10947143294860918,27.6701617046443,-0.5612794928474226,-0.2899339460956044,1.4147836838030508,1.3758133637214562,-0.12971801367766392,1.740011903592544,0.6220305919017886,-0.07757956823376304,0.04957739635499151,1.359713777526711,1.1186283448014462
5365,SS13HD,2018,592.4166666666666,Q57,99G,591380.0,185349.0,E01015890,E02003294,C1,E12000006,E06000033,17.0,5.359732558070841,0.34785825664836917,9.394239261854596,9.514028354533982,1.6925362210080557,6.609796142644556,0.848824555528689,0.0,0.0868948446619376,24.37277608843449,-0.3808675449833795,0.8778549182863229,0.2990810298504315,0.31196092865169994,-0.21808785964494137,0.11546931364614059,0.9248002512426656,-0.07757956823376304,-0.10465365361682336,0.1034288545063278,1.5515153313467225
5366,SS142DD,2018,197.25,Q57,99E,570561.0,189086.0,E01021318,E02004438,C1,E12000006,E07000066,49.0,7.448219632284623,0.2530607266452046,8.724084173383586,8.79707214241309,1.6072017384315345,5.59024601211438,0.5868761347763835,0.0,0.042764034177193454,24.282676386665216,0.8195139275130026,0.24386987768027496,-0.09293422470662568,-0.1053799249049278,-0.3190768763827448,-0.7126216074031488,0.24422848758901483,-0.07757956823376304,-0.4061315009666591,0.06910138721074288,0.7185212986769425
5367,SS142ER,2018,403.9166666666667,Q57,99E,571084.0,189184.0,E01021266,E02004438,C1,E12000006,E07000066,110.0,7.233056013702925,0.12793100920543182,8.879575868143734,9.00258548448864,1.3122953010154188,6.8754846980006805,0.7731938207086039,0.0,0.10197221321158843,25.3245463271217,0.6958462139371463,-0.5929701643485569,-0.0019774934192762017,0.01424957568251234,-0.6680836347889456,0.33126476492296875,0.728303007872765,-0.07757956823376304,-0.0016532200394657021,0.4660478321485741,0.7661958448706381
5368,SS142PB,2018,325.6666666666667,Q57,99E,572007.0,190027.0,E01021267,E02004435,C1,E12000006,E07000066,42.0,6.605017072041462,0.122656481501853,9.932941747969783,9.996604851330124,2.0467869749606247,8.547917874998664,0.14417106113446157,0.0,0.0426027386497636,27.463154315967188,0.3348737574231599,-0.6282450460909347,0.614201508464988,0.5928691398847024,0.20114987684938726,1.6896351760115085,-0.9059696005750663,-0.07757956823376304,-0.4072333848401384,1.2808451550427553,-1.09128470243204
5369,SS143SS,2018,268.9166666666667,Q57,99E,572612.0,189563.0,E01021271,E02004436,C1,E12000006,E07000066,-46.0,7.641437538337381,0.04263407126777363,7.506107911742121,7.53281024704772,1.5929279484612724,4.943080020761103,0.9728248420044517,0.0,0.10310578059247764,22.7257146678797,0.930568095596657,-1.1634173338072187,-0.8054040432096702,-0.8413079071314558,-0.3359691802989966,-1.2382576362787787,1.2469670862936268,-0.07757956823376304,0.006090699686065077,-0.5240920577459504,0.10132107240391132
5370,SS154EZ,2018,323.25,Q57,99E,569656.0,190541.0,E01021262,E02004433,C1,E12000006,E07000066,61.0,7.110072169701209,0.17100941632644504,12.662996607063905,12.786630896312317,1.1323339541818707,8.587467906285356,0.5141569230740765,0.0,0.06105634296692658,30.30167126588127,0.6251598641968108,-0.30487124777396124,2.2111798332648154,2.2169458008757523,-0.8810587290157574,1.7217581887550748,0.055295712130368796,-0.07757956823376304,-0.28116833313873896,2.362303759818803,2.2337822280564685
5371,SS155HL,2018,720.75,Q57,99E,569311.0,188865.0,E01021291,E02004439,C1,E12000006,E07000066,3.0,7.953464596314039,0.1658083767988898,9.178442337483093,9.228679557855788,1.5679709084470064,5.667472073147583,0.4526788246995967,0.0,0.1128353837984002,25.036074337262903,1.1099091621214459,-0.3396546567505527,0.1728480314065432,0.1458591383976617,-0.36550456688163224,-0.6498976685844279,-0.10443137351736585,-0.07757956823376304,0.07255809056037524,0.3561416659447381,0.8066607925778012
5372,SS155LE,2018,216.0,Q57,99E,568922.0,189120.0,E01021289,E02004439,C1,E12000006,E07000066,-18.0,9.25244372097732,0.13452180493551932,7.2796447364696775,7.297210570133752,1.5411076758203288,5.743060237039295,1.7088497379151246,0.0,0.07203227721448154,25.67719374682134,1.8565120468878566,-0.5488923714100045,-0.9378763930127215,-0.9784506901893997,-0.3972958353988385,-0.5885040495919389,3.1592434041439326,-0.07757956823376304,-0.2061866821502506,0.6004044673970593,3.2046461390483714
5373,SS155TR,2018,1511.25,Q57,99E,568041.0,188834.0,E01021290,E02004439,C1,E12000006,E07000066,73.0,6.978284722940539,0.09652249722952828,8.352326970933166,8.417403564146584,0.9201433285430967,5.314840802894678,0.304632845761939,0.0031021036048477133,0.04661594134325712,22.03492986512121,0.5494135445990871,-0.8030233876736164,-0.31039805786876856,-0.3263853445436612,-1.1321755342887416,-0.9363090422190531,-0.48907165001938074,-0.07244780350297021,-0.37981735291769625,-0.7872770878773735,-1.5213319940582377
5374,SS164HD,2018,542.9166666666666,Q57,99E,572094.0,188185.0,E01021324,E02004442,C1,E12000006,E07000066,-40.0,6.634876544454813,0.04961678783845969,8.597042399077726,8.753047552131891,0.9026341921151054,5.169528819380988,1.1089164465696058,0.0,0.0335502170321663,22.61862034249086,0.35203582555661805,-1.1167184604456537,-0.16724883389286413,-0.13100667835906774,-1.1528967060636484,-1.0543331890109107,1.6005485397391597,-0.07757956823376304,-0.46907532022232534,-0.5648943787318976,0.15820433803496792
5375,SS164QX,2018,353.3333333333333,Q57,99E,572082.0,187188.0,E01021300,E02004445,C1,E12000006,E07000066,-29.0,6.6655113457950455,0.03660038517187089,7.636666521666723,7.712070723048477,1.3693149544370176,5.748329010370778,1.112686071750644,0.0,0.011117303279182958,22.644512490573835,0.3696435227248018,-1.2037692999859508,-0.7290322188593094,-0.7369602234119534,-0.6006037771755365,-0.5842246883028582,1.6103424543212914,-0.07757956823376304,-0.622324863426883,-0.5550296194810094,-0.660647978012457
5376,SS165AD,2018,790.5,Q57,99E,570976.0,187947.0,E01021295,E02004443,C1,E12000006,E07000066,104.0,6.464396022321291,0.06998730595142787,9.840784910108198,9.907809737156196,1.8301700194279686,6.465264039809857,0.2521612353925845,0.0,0.04135472390047259,24.989788360059325,0.254050225014835,-0.9804849135105674,0.5602932611428523,0.5411814243527017,-0.05520526455974729,-0.0019214046457973236,-0.6253988563764913,-0.07757956823376304,-0.41575914713510387,0.33850697529094714,-1.303990835888389
5377,SS165SB,2018,558.5,Q57,99E,569396.0,187845.0,E01021294,E02004443,C1,E12000006,E07000066,-112.0,6.1990031096044325,0.04791862244352461,10.221983064433251,10.30034458853289,1.3489857248545267,6.250648712251826,0.6817971098825106,0.0,0.17695807992816934,24.828697867569712,0.10151265880696432,-1.1280754172864889,0.7832796923066601,0.7696763130986415,-0.6246623856604689,-0.17623456389811185,0.49084396727074403,-0.07757956823376304,0.510609696300843,0.27713242571999014,0.6669876499569409
